CREATEDAT,CREATEDBY,MODIFIEDAT,MODIFIEDBY,code ,description,department_code
0010-10-20 22:00:00.000000924,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000924,juan.isaza@giproyectos.com,6816,Cepitá,68
0010-10-20 22:00:00.000000925,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000925,juan.isaza@giproyectos.com,68162,Cerrito,68
0010-10-20 22:00:00.000000926,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000926,juan.isaza@giproyectos.com,68167,Charalá,68
0010-10-20 22:00:00.000000927,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000927,juan.isaza@giproyectos.com,68169,Charta,68
0010-10-20 22:00:00.000000928,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000928,juan.isaza@giproyectos.com,68176,Chimá,68
0010-10-20 22:00:00.000000929,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000929,juan.isaza@giproyectos.com,68179,Chipatá,68
0010-10-20 22:00:00.000000930,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000930,juan.isaza@giproyectos.com,6819,Cimitarra,68
0010-10-20 22:00:00.000000931,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000931,juan.isaza@giproyectos.com,68207,Concepción,68
0010-10-20 22:00:00.000000932,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000932,juan.isaza@giproyectos.com,68209,Confines,68
0010-10-20 22:00:00.000000933,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000933,juan.isaza@giproyectos.com,68211,Contratación,68
0010-10-20 22:00:00.000000934,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000934,juan.isaza@giproyectos.com,68217,Coromoro,68
0010-10-20 22:00:00.000000935,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000935,juan.isaza@giproyectos.com,68229,Curití,68
0010-10-20 22:00:00.000000936,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000936,juan.isaza@giproyectos.com,68235,El Carmen de Chucurí,68
0010-10-20 22:00:00.000000937,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000937,juan.isaza@giproyectos.com,68245,El Guacamayo,68
0010-10-20 22:00:00.000000938,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000938,juan.isaza@giproyectos.com,6825,El Peñón,68
0010-10-20 22:00:00.000000939,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000939,juan.isaza@giproyectos.com,68255,El Playón,68
0010-10-20 22:00:00.000000940,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000940,juan.isaza@giproyectos.com,68264,Encino,68
0010-10-20 22:00:00.000000941,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000941,juan.isaza@giproyectos.com,68266,Enciso,68
0010-10-20 22:00:00.000000942,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000942,juan.isaza@giproyectos.com,68271,Florián,68
0010-10-20 22:00:00.000000943,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000943,juan.isaza@giproyectos.com,68276,Floridablanca,68
0010-10-20 22:00:00.000000944,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000944,juan.isaza@giproyectos.com,68296,Galán,68
0010-10-20 22:00:00.000000945,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000945,juan.isaza@giproyectos.com,68298,Gambita,68
0010-10-20 22:00:00.000000946,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000946,juan.isaza@giproyectos.com,68307,Girón,68
0010-10-20 22:00:00.000000947,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000947,juan.isaza@giproyectos.com,68318,Guaca,68
0010-10-20 22:00:00.000000948,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000948,juan.isaza@giproyectos.com,6832,Guadalupe,68
0010-10-20 22:00:00.000000949,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000949,juan.isaza@giproyectos.com,68322,Guapotá,68
0010-10-20 22:00:00.000000950,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000950,juan.isaza@giproyectos.com,68324,Guavatá,68
0010-10-20 22:00:00.000000951,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000951,juan.isaza@giproyectos.com,68327,Güepsa,68
0010-10-20 22:00:00.000000952,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000952,juan.isaza@giproyectos.com,68344,Hato,68
0010-10-20 22:00:00.000000953,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000953,juan.isaza@giproyectos.com,68368,Jesús María,68
0010-10-20 22:00:00.000000954,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000954,juan.isaza@giproyectos.com,6837,Jordán,68
0010-10-20 22:00:00.000000955,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000955,juan.isaza@giproyectos.com,68377,La Belleza,68
0010-10-20 22:00:00.000000956,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000956,juan.isaza@giproyectos.com,68397,La Paz,68
0010-10-20 22:00:00.000000957,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000957,juan.isaza@giproyectos.com,68385,Landázuri,68
0010-10-20 22:00:00.000000958,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000958,juan.isaza@giproyectos.com,68406,Lebríja,68
0010-10-20 22:00:00.000000959,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000959,juan.isaza@giproyectos.com,68418,Los Santos,68
0010-10-20 22:00:00.000000960,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000960,juan.isaza@giproyectos.com,68425,Macaravita,68
0010-10-20 22:00:00.000000961,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000961,juan.isaza@giproyectos.com,68432,Málaga,68
0010-10-20 22:00:00.000000962,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000962,juan.isaza@giproyectos.com,68444,Matanza,68
0010-10-20 22:00:00.000000963,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000963,juan.isaza@giproyectos.com,68464,Mogotes,68
0010-10-20 22:00:00.000000964,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000964,juan.isaza@giproyectos.com,68468,Molagavita,68
0010-10-20 22:00:00.000000965,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000965,juan.isaza@giproyectos.com,68498,Ocamonte,68
0010-10-20 22:00:00.000000966,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000966,juan.isaza@giproyectos.com,685,Oiba,68
0010-10-20 22:00:00.000000967,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000967,juan.isaza@giproyectos.com,68502,Onzaga,68
0010-10-20 22:00:00.000000968,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000968,juan.isaza@giproyectos.com,68522,Palmar,68
0010-10-20 22:00:00.000000969,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000969,juan.isaza@giproyectos.com,68524,Palmas del Socorro,68
0010-10-20 22:00:00.000000970,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000970,juan.isaza@giproyectos.com,68533,Páramo,68
0010-10-20 22:00:00.000000971,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000971,juan.isaza@giproyectos.com,68547,Piedecuesta,68
0010-10-20 22:00:00.000000972,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000972,juan.isaza@giproyectos.com,68549,Pinchote,68
0010-10-20 22:00:00.000000973,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000973,juan.isaza@giproyectos.com,68572,Puente Nacional,68
0010-10-20 22:00:00.000000974,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000974,juan.isaza@giproyectos.com,68573,Puerto Parra,68
0010-10-20 22:00:00.000000975,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000975,juan.isaza@giproyectos.com,68575,Puerto Wilches,68
0010-10-20 22:00:00.000000976,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000976,juan.isaza@giproyectos.com,68615,Rionegro,68
0010-10-20 22:00:00.000000977,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000977,juan.isaza@giproyectos.com,68655,Sabana de Torres,68
0010-10-20 22:00:00.000000978,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000978,juan.isaza@giproyectos.com,68669,San Andrés,68
0010-10-20 22:00:00.000000979,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000979,juan.isaza@giproyectos.com,68673,San Benito,68
0010-10-20 22:00:00.000000980,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000980,juan.isaza@giproyectos.com,68679,San Gil,68
0010-10-20 22:00:00.000000981,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000981,juan.isaza@giproyectos.com,68682,San Joaquín,68
0010-10-20 22:00:00.000000982,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000982,juan.isaza@giproyectos.com,68684,San José de Miranda,68
0010-10-20 22:00:00.000000983,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000983,juan.isaza@giproyectos.com,68686,San Miguel,68
0010-10-20 22:00:00.000000984,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000984,juan.isaza@giproyectos.com,68689,San Vicente de Chucurí,68
0010-10-20 22:00:00.000000985,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000985,juan.isaza@giproyectos.com,68705,Santa Bárbara,68
0010-10-20 22:00:00.000000986,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000986,juan.isaza@giproyectos.com,6872,Santa Helena del Opón,68
0010-10-20 22:00:00.000000987,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000987,juan.isaza@giproyectos.com,68745,Simacota,68
0010-10-20 22:00:00.000000988,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000988,juan.isaza@giproyectos.com,68755,Socorro,68
0010-10-20 22:00:00.000000989,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000989,juan.isaza@giproyectos.com,6877,Suaita,68
0010-10-20 22:00:00.000000990,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000990,juan.isaza@giproyectos.com,68773,Sucre,68
0010-10-20 22:00:00.000000991,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000991,juan.isaza@giproyectos.com,6878,Suratá,68
0010-10-20 22:00:00.000000992,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000992,juan.isaza@giproyectos.com,6882,Tona,68
0010-10-20 22:00:00.000000993,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000993,juan.isaza@giproyectos.com,68855,Valle de San José,68
0010-10-20 22:00:00.000000994,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000994,juan.isaza@giproyectos.com,68861,Vélez,68
0010-10-20 22:00:00.000000995,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000995,juan.isaza@giproyectos.com,68867,Vetas,68
0010-10-20 22:00:00.000000996,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000996,juan.isaza@giproyectos.com,68872,Villanueva,68
0010-10-20 22:00:00.000000997,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000997,juan.isaza@giproyectos.com,68895,Zapatoca,68
0010-10-20 22:00:00.000000998,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000998,juan.isaza@giproyectos.com,7011,Buenavista,70
0010-10-20 22:00:00.000000999,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000999,juan.isaza@giproyectos.com,70124,Caimito,70
0010-10-20 22:00:00.000001000,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001000,juan.isaza@giproyectos.com,7023,Chalán,70
0010-10-20 22:00:00.000001001,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001001,juan.isaza@giproyectos.com,70204,Coloso,70
0010-10-20 22:00:00.000001002,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001002,juan.isaza@giproyectos.com,70215,Corozal,70
0010-10-20 22:00:00.000001003,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001003,juan.isaza@giproyectos.com,70221,Coveñas,70
0010-10-20 22:00:00.000001004,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001004,juan.isaza@giproyectos.com,70233,El Roble,70
0010-10-20 22:00:00.000001005,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001005,juan.isaza@giproyectos.com,70235,Galeras,70
0010-10-20 22:00:00.000001006,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001006,juan.isaza@giproyectos.com,70265,Guaranda,70
0010-10-20 22:00:00.000001007,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001007,juan.isaza@giproyectos.com,704,La Unión,70
0010-10-20 22:00:00.000001008,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001008,juan.isaza@giproyectos.com,70418,Los Palmitos,70
0010-10-20 22:00:00.000001009,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001009,juan.isaza@giproyectos.com,70429,Majagual,70
0010-10-20 22:00:00.000001010,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001010,juan.isaza@giproyectos.com,70473,Morroa,70
0010-10-20 22:00:00.000001011,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001011,juan.isaza@giproyectos.com,70508,Ovejas,70
0010-10-20 22:00:00.000001012,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001012,juan.isaza@giproyectos.com,70523,Palmito,70
0010-10-20 22:00:00.000001013,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001013,juan.isaza@giproyectos.com,7067,Sampués,70
0010-10-20 22:00:00.000001014,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001014,juan.isaza@giproyectos.com,70678,San Benito Abad,70
0010-10-20 22:00:00.000001015,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001015,juan.isaza@giproyectos.com,70702,San Juan de Betulia,70
0010-10-20 22:00:00.000001016,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001016,juan.isaza@giproyectos.com,70742,San Luis de Sincé,70
0010-10-20 22:00:00.000001017,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001017,juan.isaza@giproyectos.com,70708,San Marcos,70
0010-10-20 22:00:00.000001018,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001018,juan.isaza@giproyectos.com,70713,San Onofre,70
0010-10-20 22:00:00.000001019,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001019,juan.isaza@giproyectos.com,70717,San Pedro,70
0010-10-20 22:00:00.000001020,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001020,juan.isaza@giproyectos.com,7082,Santiago de Tolú,70
0010-10-20 22:00:00.000001021,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001021,juan.isaza@giproyectos.com,70001,Sincelejo,70
0010-10-20 22:00:00.000001022,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001022,juan.isaza@giproyectos.com,70771,Sucre,70
0010-10-20 22:00:00.000001023,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001023,juan.isaza@giproyectos.com,70823,Tolú Viejo,70
0010-10-20 22:00:00.000001024,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001024,juan.isaza@giproyectos.com,73024,Alpujarra,73
0010-10-20 22:00:00.000001025,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001025,juan.isaza@giproyectos.com,73026,Alvarado,73
0010-10-20 22:00:00.000001026,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001026,juan.isaza@giproyectos.com,7303,Ambalema,73
0010-10-20 22:00:00.000001027,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001027,juan.isaza@giproyectos.com,73043,Anzoátegui,73
0010-10-20 22:00:00.000001028,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001028,juan.isaza@giproyectos.com,73055,Armero,73
0010-10-20 22:00:00.000001029,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001029,juan.isaza@giproyectos.com,73067,Ataco,73
0010-10-20 22:00:00.000001030,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001030,juan.isaza@giproyectos.com,73124,Cajamarca,73
0010-10-20 22:00:00.000001031,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001031,juan.isaza@giproyectos.com,73148,Carmen de Apicala,73
0010-10-20 22:00:00.000001032,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001032,juan.isaza@giproyectos.com,73152,Casabianca,73
0010-10-20 22:00:00.000001033,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001033,juan.isaza@giproyectos.com,73168,Chaparral,73
0010-10-20 22:00:00.000001034,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001034,juan.isaza@giproyectos.com,732,Coello,73
0010-10-20 22:00:00.000001035,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001035,juan.isaza@giproyectos.com,73217,Coyaima,73
0010-10-20 22:00:00.000001036,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001036,juan.isaza@giproyectos.com,73226,Cunday,73
0010-10-20 22:00:00.000001037,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001037,juan.isaza@giproyectos.com,73236,Dolores,73
0010-10-20 22:00:00.000001038,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001038,juan.isaza@giproyectos.com,73268,Espinal,73
0010-10-20 22:00:00.000001039,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001039,juan.isaza@giproyectos.com,7327,Falan,73
0010-10-20 22:00:00.000001040,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001040,juan.isaza@giproyectos.com,73275,Flandes,73
0010-10-20 22:00:00.000001041,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001041,juan.isaza@giproyectos.com,73283,Fresno,73
0010-10-20 22:00:00.000001042,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001042,juan.isaza@giproyectos.com,73319,Guamo,73
0010-10-20 22:00:00.000001043,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001043,juan.isaza@giproyectos.com,73347,Herveo,73
0010-10-20 22:00:00.000001044,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001044,juan.isaza@giproyectos.com,73349,Honda,73
0010-10-20 22:00:00.000001045,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001045,juan.isaza@giproyectos.com,73001,Ibagué,73
0010-10-20 22:00:00.000001046,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001046,juan.isaza@giproyectos.com,73352,Icononzo,73
0010-10-20 22:00:00.000001047,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001047,juan.isaza@giproyectos.com,73408,Lérida,73
0010-10-20 22:00:00.000001048,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001048,juan.isaza@giproyectos.com,73411,Líbano,73
0010-10-20 22:00:00.000001049,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001049,juan.isaza@giproyectos.com,73443,Mariquita,73
0010-10-20 22:00:00.000001050,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001050,juan.isaza@giproyectos.com,73449,Melgar,73
0010-10-20 22:00:00.000001051,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001051,juan.isaza@giproyectos.com,73461,Murillo,73
0010-10-20 22:00:00.000001052,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001052,juan.isaza@giproyectos.com,73483,Natagaima,73
0010-10-20 22:00:00.000001053,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001053,juan.isaza@giproyectos.com,73504,Ortega,73
0010-10-20 22:00:00.000001054,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001054,juan.isaza@giproyectos.com,7352,Palocabildo,73
0010-10-20 22:00:00.000001055,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001055,juan.isaza@giproyectos.com,73547,Piedras,73
0010-10-20 22:00:00.000001056,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001056,juan.isaza@giproyectos.com,73555,Planadas,73
0010-10-20 22:00:00.000001057,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001057,juan.isaza@giproyectos.com,73563,Prado,73
0010-10-20 22:00:00.000001058,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001058,juan.isaza@giproyectos.com,73585,Purificación,73
0010-10-20 22:00:00.000001059,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001059,juan.isaza@giproyectos.com,73616,Rio Blanco,73
0010-10-20 22:00:00.000001060,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001060,juan.isaza@giproyectos.com,73622,Roncesvalles,73
0010-10-20 22:00:00.000001061,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001061,juan.isaza@giproyectos.com,73624,Rovira,73
0010-10-20 22:00:00.000001062,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001062,juan.isaza@giproyectos.com,73671,Saldaña,73
0010-10-20 22:00:00.000001063,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001063,juan.isaza@giproyectos.com,73675,San Antonio,73
0010-10-20 22:00:00.000001064,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001064,juan.isaza@giproyectos.com,73678,San Luis,73
0010-10-20 22:00:00.000001065,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001065,juan.isaza@giproyectos.com,73686,Santa Isabel,73
0010-10-20 22:00:00.000001066,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001066,juan.isaza@giproyectos.com,7377,Suárez,73
0010-10-20 22:00:00.000001067,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001067,juan.isaza@giproyectos.com,73854,Valle de San Juan,73
0010-10-20 22:00:00.000001068,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001068,juan.isaza@giproyectos.com,73861,Venadillo,73
0010-10-20 22:00:00.000001069,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001069,juan.isaza@giproyectos.com,7387,Villahermosa,73
0010-10-20 22:00:00.000001070,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001070,juan.isaza@giproyectos.com,73873,Villarrica,73
0010-10-20 22:00:00.000001071,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001071,juan.isaza@giproyectos.com,7602,Alcalá,76
0010-10-20 22:00:00.000001072,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001072,juan.isaza@giproyectos.com,76036,Andalucía,76
0010-10-20 22:00:00.000001073,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001073,juan.isaza@giproyectos.com,76041,Ansermanuevo,76
0010-10-20 22:00:00.000001074,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001074,juan.isaza@giproyectos.com,76054,Argelia,76
0010-10-20 22:00:00.000001075,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001075,juan.isaza@giproyectos.com,761,Bolívar,76
0010-10-20 22:00:00.000001076,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001076,juan.isaza@giproyectos.com,76109,Buenaventura,76
0010-10-20 22:00:00.000001077,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001077,juan.isaza@giproyectos.com,76113,Bugalagrande,76
0010-10-20 22:00:00.000001078,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001078,juan.isaza@giproyectos.com,76122,Caicedonia,76
0010-10-20 22:00:00.000001079,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001079,juan.isaza@giproyectos.com,76001,Cali,76
0010-10-20 22:00:00.000001080,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001080,juan.isaza@giproyectos.com,76126,Calima,76
0010-10-20 22:00:00.000001081,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001081,juan.isaza@giproyectos.com,7613,Candelaria,76
0010-10-20 22:00:00.000001082,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001082,juan.isaza@giproyectos.com,76147,Cartago,76
0010-10-20 22:00:00.000001083,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001083,juan.isaza@giproyectos.com,76233,Dagua,76
0010-10-20 22:00:00.000001084,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001084,juan.isaza@giproyectos.com,76243,El Águila,76
0010-10-20 22:00:00.000001085,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001085,juan.isaza@giproyectos.com,76246,El Cairo,76
0010-10-20 22:00:00.000001086,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001086,juan.isaza@giproyectos.com,76248,El Cerrito,76
0010-10-20 22:00:00.000001087,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001087,juan.isaza@giproyectos.com,7625,El Dovio,76
0010-10-20 22:00:00.000001088,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001088,juan.isaza@giproyectos.com,76275,Florida,76
0010-10-20 22:00:00.000001089,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001089,juan.isaza@giproyectos.com,76306,Ginebra,76
0010-10-20 22:00:00.000001090,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001090,juan.isaza@giproyectos.com,76318,Guacarí,76
0010-10-20 22:00:00.000001091,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001091,juan.isaza@giproyectos.com,76111,Guadalajara de Buga,76
0010-10-20 22:00:00.000001092,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001092,juan.isaza@giproyectos.com,76364,Jamundí,76
0010-10-20 22:00:00.000001093,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001093,juan.isaza@giproyectos.com,76377,La Cumbre,76
0010-10-20 22:00:00.000001094,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001094,juan.isaza@giproyectos.com,764,La Unión,76
0010-10-20 22:00:00.000001095,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001095,juan.isaza@giproyectos.com,9143,La Victoria,76
0010-10-20 22:00:00.000001096,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001096,juan.isaza@giproyectos.com,76497,Obando,76
0010-10-20 22:00:00.000001097,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001097,juan.isaza@giproyectos.com,7652,Palmira,76
0010-10-20 22:00:00.000001098,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001098,juan.isaza@giproyectos.com,76563,Pradera,76
0010-10-20 22:00:00.000001099,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001099,juan.isaza@giproyectos.com,76606,Restrepo,76
0010-10-20 22:00:00.000001100,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001100,juan.isaza@giproyectos.com,76616,Riofrío,76
0010-10-20 22:00:00.000001101,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001101,juan.isaza@giproyectos.com,76622,Roldanillo,76
0010-10-20 22:00:00.000001102,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001102,juan.isaza@giproyectos.com,7667,San Pedro,76
0010-10-20 22:00:00.000001103,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001103,juan.isaza@giproyectos.com,76736,Sevilla,76
0010-10-20 22:00:00.000001104,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001104,juan.isaza@giproyectos.com,76823,Toro,76
0010-10-20 22:00:00.000001105,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001105,juan.isaza@giproyectos.com,76828,Trujillo,76
0010-10-20 22:00:00.000001106,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001106,juan.isaza@giproyectos.com,76834,Tuluá,76
0010-10-20 22:00:00.000001107,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001107,juan.isaza@giproyectos.com,76845,Ulloa,76
0010-10-20 22:00:00.000001108,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001108,juan.isaza@giproyectos.com,76863,Versalles,76
0010-10-20 22:00:00.000001109,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001109,juan.isaza@giproyectos.com,76869,Vijes,76
